source_file,source_lines,source_kind,top_level_classes,top_level_functions,phase,phase_name,target_module,target_package,target_artifacts,migration_strategy,mandatory_parity,implementation_owner,sidecar_required,initial_status,required,source_sha256,source_size_bytes,status,java_path,verified_by,notes
src/mathproofmesh/proof_control/message_utility.py,282,python_source,MessageUtilityController,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,MessageUtilityController.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,d39590790da19d7c52dcfcfc03365ce874da1d4be08587a8a8c3d435add9f448,10975,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/MessageUtilityController.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/models.py,1502,python_source,GoalRelation | ScopeRelation | ProofRole | AssumptionDomain | ObligationDomain | ControlActionType | ControlActionStatus | MetaPivotStatus | TaskStatus | AssumptionChallengeAction | AssumptionChallengeOutcome | CountermodelOutcome | WakeConditionKind | WakeCondition | RouteFreezeRecord | ResumeDecisionKind | ResumeDecision | ExecutableTaskRecord | BlueprintNodeKind | BlueprintNode | BlueprintEdge | StrategyBlueprint | StrategyBlueprintCompilation | BlueprintSemanticAssessment | StrategyRevisionReason | StrategyLineageRecord | RewriteSemanticVerdict | RewriteSemanticAssessment | RevisedStrategyResult | OriginalStrategyArchiveEntry | StrategyCandidateAssessment | DependencyKind | DependencyRef | DependencyNormalizationTask | DependencyMigrationResult | DependencyResolutionResult | ClaimRefereeDisposition | ClaimRefereeRecord | ControlActionRecord | ControlActionResult | AssumptionDomainRecord | ObligationDomainRecord | ObligationSemanticVerdict | ObligationSemanticQuality | AlignmentExceptionCode | ClaimVerificationState | ClaimVerificationLedgerEntry | PremiseClosureRecord | CountermodelTaskRecord | CountermodelResult | ClaimGoalLink | RouteTargetBinding | MinimalBridgeProposal | IndexScope | UniformityScope | ObjectScope | ScopeSignature | InferenceRiskType | SetRelationKind | PropertyStrength | RelationSignature | VerifierIssueCode | StructuredVerifierIssue | InferenceRiskRecord | NegativePatternRecord | AbstractStructureProposal | RealizerFailureType | RealizerCandidate | RealizerRepairTask | AbstractRealizerExtraction | RealizerRepairResult | InductionMeasureProposal | InductionBlueprintNode | ProofFailureClass | FailureClassificationRecord | BlueprintRewriteRequest | BottleneckCluster | CriticalAssumption | DependencyAtom | AssumptionFamily | AssumptionChallengerTask | AssumptionChallengeProposal | AssumptionChallengeReview | AssumptionChallengeResult | BottleneckBridgeTask | FalsificationCompilationStatus | TypedFalsificationContract | FalsificationTaskRecord | MessageExpectedEffect | RouteUpdateTask | InspirationReviewDeferral | ProcessFailureDiagnostic | MetaPivotState | MetaPivotEffect | MetaPivotOutcome | BroadcastDecision | BroadcastDecisionRecord | MessageUtilityContract | MessageUsageReceipt | NearMissRecord | GateVerdict | GoalAlignmentContractResult | RouteAdmissionRecord | ContinueGateRecord | SynthesisReadinessRecord,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,GoalRelation.java; ScopeRelation.java; ProofRole.java; AssumptionDomain.java; ObligationDomain.java; ControlActionType.java; ControlActionStatus.java; MetaPivotStatus.java; TaskStatus.java; AssumptionChallengeAction.java; AssumptionChallengeOutcome.java; CountermodelOutcome.java; WakeConditionKind.java; WakeCondition.java; RouteFreezeRecord.java; ResumeDecisionKind.java; ResumeDecision.java; ExecutableTaskRecord.java; BlueprintNodeKind.java; BlueprintNode.java; BlueprintEdge.java; StrategyBlueprint.java; StrategyBlueprintCompilation.java; BlueprintSemanticAssessment.java; StrategyRevisionReason.java; StrategyLineageRecord.java; RewriteSemanticVerdict.java; RewriteSemanticAssessment.java; RevisedStrategyResult.java; OriginalStrategyArchiveEntry.java; StrategyCandidateAssessment.java; DependencyKind.java; DependencyRef.java; DependencyNormalizationTask.java; DependencyMigrationResult.java; DependencyResolutionResult.java; ClaimRefereeDisposition.java; ClaimRefereeRecord.java; ControlActionRecord.java; ControlActionResult.java; AssumptionDomainRecord.java; ObligationDomainRecord.java; ObligationSemanticVerdict.java; ObligationSemanticQuality.java; AlignmentExceptionCode.java; ClaimVerificationState.java; ClaimVerificationLedgerEntry.java; PremiseClosureRecord.java; CountermodelTaskRecord.java; CountermodelResult.java; ClaimGoalLink.java; RouteTargetBinding.java; MinimalBridgeProposal.java; IndexScope.java; UniformityScope.java; ObjectScope.java; ScopeSignature.java; InferenceRiskType.java; SetRelationKind.java; PropertyStrength.java; RelationSignature.java; VerifierIssueCode.java; StructuredVerifierIssue.java; InferenceRiskRecord.java; NegativePatternRecord.java; AbstractStructureProposal.java; RealizerFailureType.java; RealizerCandidate.java; RealizerRepairTask.java; AbstractRealizerExtraction.java; RealizerRepairResult.java; InductionMeasureProposal.java; InductionBlueprintNode.java; ProofFailureClass.java; FailureClassificationRecord.java; BlueprintRewriteRequest.java; BottleneckCluster.java; CriticalAssumption.java; DependencyAtom.java; AssumptionFamily.java; AssumptionChallengerTask.java; AssumptionChallengeProposal.java; AssumptionChallengeReview.java; AssumptionChallengeResult.java; BottleneckBridgeTask.java; FalsificationCompilationStatus.java; TypedFalsificationContract.java; FalsificationTaskRecord.java; MessageExpectedEffect.java; RouteUpdateTask.java; InspirationReviewDeferral.java; ProcessFailureDiagnostic.java; MetaPivotState.java; MetaPivotEffect.java; MetaPivotOutcome.java; BroadcastDecision.java; BroadcastDecisionRecord.java; MessageUtilityContract.java; MessageUsageReceipt.java; NearMissRecord.java; GateVerdict.java; GoalAlignmentContractResult.java; RouteAdmissionRecord.java; ContinueGateRecord.java; SynthesisReadinessRecord.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,ddc7a4882011c8920f8bf67ea8b12991a45bf7cbb6fac8fcdca2f85fd01b7f7f,50186,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/ProofControlModels.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/near_miss.py,339,python_source,NearMissLedger,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,NearMissLedger.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,840dcfeaa219f86efe23df261fcf63eb3b4a97f3ef1a55ded4ca979e82177bd9,11128,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/NearMissLedger.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/proof_roles.py,143,python_source,ProofRoleClassifier,core_proof_debt,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,ProofRoleClassifier.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,111f8f68fef52ac646f07638d21ad3ea69e393dfc1f26ae3ccea6c401453e167,5237,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/ProofRoleClassifier.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/realizer.py,243,python_source,AbstractRealizerController,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,AbstractRealizerController.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,00258ed801b84e0957a326c25701cb417471b221ffcb3a3c74467c49e2308e33,9650,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/AbstractRealizerController.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/resume_policy.py,208,python_source,ResumePlanner,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,ResumePlanner.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,f1f7bf069ec01cb5b96f9ea69aa62b4faf33036ae2f353eb2467d37108169b68,7172,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/ResumePlanner.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/MetaPivotController.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/route_target.py,235,python_source,,choose_nearest_target_obligation | _explicit_target_ids | _statement_matches | _nearest | _path_to_main,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,RouteTargetFunctions.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,93bbaa942963ea11f3c620fb09105e528e60dbf4cff1ddfc93821517a18ffee6,7709,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/RouteTargetSelector.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/scope_guard.py,348,python_source,ScopeGuard,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,ScopeGuard.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,4ade57ab1a2251af9f92758649d098fa244e3bd564c9c3580a04f5b1f50a213d,12774,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/ScopeGuard.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/semantic_profile.py,508,python_source,SemanticProfile | SemanticInvariantComparison,_normalize | _language | _matched_labels | _ordered_nonoverlapping_labels | _polarity | _math_fragments | extract_semantic_profile | _profiles_conflict | conservatively_matches_across_languages | _compare_values | audit_bilingual_translation,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,SemanticProfile.java; SemanticInvariantComparison.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,c261e16a427bd56582f13dd3f8646a81a9545936adb19dcfc91130c7d809599a,14744,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/SemanticProfileService.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/semantic_quality.py,524,python_source,ObligationSemanticGate,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,ObligationSemanticGate.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,989fc8cf2d489deb1341d61149b4ee8b0cf32ecf933137b1b67d5d7b84499959,17482,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/SemanticQualityGate.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
